studyYear,studyName,locationName,plantingDate,harvestDate,germplasmName,germplasmGeneration,skinColor,observationUnitName,replicate,DAP,avgAirTempF,avgAirTempF_First30,avgRelHumid%,avgRelHumid%_First30,rawTotPrecipIn,avgDailyPrecipIn,calcTotPrecipIn,rawTotPrecipIn_First30,avgDailyPrecipIn_First30,calcTotalPrecipIn_First30, avgSoilTempF , avgSoilTempF_First30, avgSoilMoistm3m3,avgSoilMoistm3m3_First30,avgPltAvailWtrCm3, avgPltAvailWtrCm3_First30,avgPhotoActiveRadMicromolsm2,avgPhotoActiveRadMicromolsm2_First30,PltsHrv_plot ,US1_kgplot ,Can_kgplot ,Jum_kgplot  ,Cul_kgplot   ,Tot_kgplot   ,Com_kgplot
2010,10PROL0020HCR,HCR,06/03/10,11/01/10,Evangeline,,#e98951,10PROL0020HCR_51_3_Evangeline,3,151,,,,,,,,,,,,,,,,,,,20,24.53,7.67,11.77,6.51,50.49,43.97
2010,10PROL0020HCR,HCR,06/03/10,11/01/10,Evangeline,,#e98951,10PROL0020HCR_74_4_Evangeline,4,151,,,,,,,,,,,,,,,,,,,20,15.78,3.34,9.43,1.43,29.99,28.55
2011,11PROC0016HCR,HCR,06/10/11,10/31/11,Evangeline,,#e98951,11PROC0016HCR_32_2_Evangeline,2,143,74,79.5,71,67,20.54,0.14,20.4,2.97,0.1,2.87,77,82.2,0.227,0.178,0.15,0.108,399.19,437.27,20,23.47,2.38,11.32,12.92,50.09,37.17
2011,11PROC0016HCR,HCR,06/10/11,10/31/11,Evangeline,,#e98951,11PROC0016HCR_36_3_Evangeline,3,143,74,79.5,71,67,20.54,0.14,20.4,2.97,0.1,2.87,77,82.2,0.227,0.178,0.15,0.108,399.19,437.27,20,17.67,5.79,6.68,1.71,31.84,30.13
2011,11PROC0016HCR,HCR,06/10/11,10/31/11,Evangeline,,#e98951,11PROC0016HCR_56_4_Evangeline,4,143,74,79.5,71,67,20.54,0.14,20.4,2.97,0.1,2.87,77,82.2,0.227,0.178,0.15,0.108,399.19,437.27,20,13.97,5.86,4.1,8.02,31.95,23.93
2011,11PROC0016HCR,HCR,06/10/11,10/31/11,Evangeline,,#e98951,11PROC0016HCR_6_1_Evangeline,1,143,74,79.5,71,67,20.54,0.14,20.4,2.97,0.1,2.87,77,82.2,0.227,0.178,0.15,0.108,399.19,437.27,20,23.17,2.74,4.35,11.08,41.34,30.26
2010,10PROC0023HCR,HCR,06/03/10,10/11/10,Evangeline,,#e98951,10PROC0023HCR_28_2_Evangeline,2,130,77.4,79.7,72,72,22.18,0.17,22.01,4.91,0.16,4.75,79.6,82.3,0.239,0.25,0.161,0.174,164.58,141.65,20,23.15,5.79,14.2,3.76,46.89,43.14
2010,10PROC0023HCR,HCR,06/03/10,10/11/10,Evangeline,,#e98951,10PROC0023HCR_5_1_Evangeline,1,130,77.4,79.7,72,72,22.18,0.17,22.01,4.91,0.16,4.75,79.6,82.3,0.239,0.25,0.161,0.174,164.58,141.65,20,18.58,4.08,14.53,0.96,38.15,37.19
2010,10PROC0023HCR,HCR,06/03/10,10/11/10,Evangeline,,#e98951,10PROC0023HCR_55_3_Evangeline,3,130,77.4,79.7,72,72,22.18,0.17,22.01,4.91,0.16,4.75,79.6,82.3,0.239,0.25,0.161,0.174,164.58,141.65,20,14.88,4.73,9.25,1.11,29.97,28.86
2010,10PROC0023HCR,HCR,06/03/10,10/11/10,Evangeline,,#e98951,10PROC0023HCR_83_4_Evangeline,4,130,77.4,79.7,72,72,22.18,0.17,22.01,4.91,0.16,4.75,79.6,82.3,0.239,0.25,0.161,0.174,164.58,141.65,20,14.97,4.12,6.55,1.12,26.76,25.63
2010,10NCGT0008HCR,HCR,06/04/10,10/08/10,Evangeline,,#e98951,10NCGT0008HCR_10_2_Evangeline,2,126,77.6,79.7,72,71,22.18,0.17,22.01,4.91,0.16,4.75,79.9,82.2,0.239,0.248,0.16,0.172,163.77,132.92,25,17.53,2.7,16.3,6.6,43.13,36.53
2010,10NCGT0008HCR,HCR,06/04/10,10/08/10,Evangeline,,#e98951,10NCGT0008HCR_20_3_Evangeline,3,126,77.6,79.7,72,71,22.18,0.17,22.01,4.91,0.16,4.75,79.9,82.2,0.239,0.248,0.16,0.172,163.77,132.92,25,13.92,6.1,6.24,7.98,34.24,26.26
2010,10NCGT0008HCR,HCR,06/04/10,10/08/10,Evangeline,,#e98951,10NCGT0008HCR_30_4_Evangeline,4,126,77.6,79.7,72,71,22.18,0.17,22.01,4.91,0.16,4.75,79.9,82.2,0.239,0.248,0.16,0.172,163.77,132.92,25,12.54,3.81,11.77,7.94,36.05,28.12
2010,10NCGT0008HCR,HCR,06/04/10,10/08/10,Evangeline,,#e98951,10NCGT0008HCR_35_5_Evangeline,5,126,77.6,79.7,72,71,22.18,0.17,22.01,4.91,0.16,4.75,79.9,82.2,0.239,0.248,0.16,0.172,163.77,132.92,25,9.61,2.7,10.77,7.73,30.82,23.08
2010,10NCGT0008HCR,HCR,06/04/10,10/08/10,Evangeline,,#e98951,10NCGT0008HCR_46_6_Evangeline,6,126,77.6,79.7,72,71,22.18,0.17,22.01,4.91,0.16,4.75,79.9,82.2,0.239,0.248,0.16,0.172,163.77,132.92,25,17.94,3.95,15.26,6.64,43.79,37.14
2010,10NCGT0008HCR,HCR,06/04/10,10/08/10,Evangeline,,#e98951,10NCGT0008HCR_7_1_Evangeline,1,126,77.6,79.7,72,71,22.18,0.17,22.01,4.91,0.16,4.75,79.9,82.2,0.239,0.248,0.16,0.172,163.77,132.92,25,18.3,6.39,3.95,3.47,32.11,28.64
2011,11PRE10017HCR,HCR,06/10/11,10/14/11,Evangeline,,#e98951,11PRE10017HCR_16_1_Evangeline,1,126,76.3,79.5,71,67,19.26,0.15,19.11,2.97,0.1,2.87,79,82.2,0.225,0.178,0.147,0.108,410.65,437.27,20,26.09,4.1,6.44,2.9,39.53,36.63
2011,11PRE10017HCR,HCR,06/10/11,10/14/11,Evangeline,,#e98951,11PRE10017HCR_22_2_Evangeline,2,126,76.3,79.5,71,67,19.26,0.15,19.11,2.97,0.1,2.87,79,82.2,0.225,0.178,0.147,0.108,410.65,437.27,20,18.49,3.17,14.28,1.2,37.13,35.94
2011,11PRE10017HCR,HCR,06/10/11,10/14/11,Evangeline,,#e98951,11PRE10017HCR_51_3_Evangeline,3,126,76.3,79.5,71,67,19.26,0.15,19.11,2.97,0.1,2.87,79,82.2,0.225,0.178,0.147,0.108,410.65,437.27,20,24.8,5.46,4.66,9.87,44.79,34.92
2011,11PRE10017HCR,HCR,06/10/11,10/14/11,Evangeline,,#e98951,11PRE10017HCR_66_4_Evangeline,4,126,76.3,79.5,71,67,19.26,0.15,19.11,2.97,0.1,2.87,79,82.2,0.225,0.178,0.147,0.108,410.65,437.27,20,20.72,5.15,2.78,7,35.65,28.64
2008,08PRE10007HCR,HCR,06/13/08,10/15/08,Evangeline,,#e98951,08PRE10007HCR_11_2_Evangeline,2,124,74.1,77,81,74,23.17,0.19,22.98,4.33,0.14,4.19,77.6,81.7,0.24,0.206,0.159,0.128,265.23,321.03,20,23.64,9.34,3.61,3.99,40.58,36.59
2008,08PRE10007HCR,HCR,06/13/08,10/15/08,Evangeline,,#e98951,08PRE10007HCR_2_1_Evangeline,1,124,74.1,77,81,74,23.17,0.19,22.98,4.33,0.14,4.19,77.6,81.7,0.24,0.206,0.159,0.128,265.23,321.03,20,13.71,7.8,0,4.55,26.07,21.51
2008,08PRE10007HCR,HCR,06/13/08,10/15/08,Evangeline,,#e98951,08PRE10007HCR_20_3_Evangeline,3,124,74.1,77,81,74,23.17,0.19,22.98,4.33,0.14,4.19,77.6,81.7,0.24,0.206,0.159,0.128,265.23,321.03,20,25.61,6.86,0,3.85,36.32,32.47
2008,08PRE10007HCR,HCR,06/13/08,10/15/08,Evangeline,,#e98951,08PRE10007HCR_28_4_Evangeline,4,124,74.1,77,81,74,23.17,0.19,22.98,4.33,0.14,4.19,77.6,81.7,0.24,0.206,0.159,0.128,265.23,321.03,20,26.7,8.18,0,4.66,39.55,34.88
2008,08SSRT0012HCR,HCR,07/08/08,11/05/08,Evangeline,,#e98951,08SSRT0012HCR_19_2_Evangeline,2,120,70.1,78.2,82,81,21.55,0.18,21.55,3.85,0.12,3.73,73.6,81.3,0.249,0.242,0.166,0.165,229.23,213.68,20,14,10.21,0.56,5.15,29.93,24.78
2008,08SSRT0012HCR,HCR,07/08/08,11/05/08,Evangeline,,#e98951,08SSRT0012HCR_30_3_Evangeline,3,120,70.1,78.2,82,81,21.55,0.18,21.55,3.85,0.12,3.73,73.6,81.3,0.249,0.242,0.166,0.165,229.23,213.68,20,16.73,8.18,0,7.47,32.38,24.91
2008,08SSRT0012HCR,HCR,07/08/08,11/05/08,Evangeline,,#e98951,08SSRT0012HCR_43_4_Evangeline,4,120,70.1,78.2,82,81,21.55,0.18,21.55,3.85,0.12,3.73,73.6,81.3,0.249,0.242,0.166,0.165,229.23,213.68,20,9.49,10.21,0.47,2.16,22.33,20.17
2008,08SSRT0012HCR,HCR,07/08/08,11/05/08,Evangeline,,#e98951,08SSRT0012HCR_7_1_Evangeline,1,120,70.1,78.2,82,81,21.55,0.18,21.55,3.85,0.12,3.73,73.6,81.3,0.249,0.242,0.166,0.165,229.23,213.68,20,8.89,10.18,0,2.2,21.26,19.07
2009,09NCGT0007HCR,HCR,06/11/09,10/07/09,Evangeline,,#e98951,09NCGT0007HCR_10_2_Evangeline,2,118,75.1,77.7,81,74,15.45,0.13,15.32,2.77,0.09,2.68,77.9,79.6,0.221,0.164,0.146,0.094,333.53,394.31,25,19.34,6.73,1.29,4.54,31.9,27.37
2009,09NCGT0007HCR,HCR,06/11/09,10/07/09,Evangeline,,#e98951,09NCGT0007HCR_17_3_Evangeline,3,118,75.1,77.7,81,74,15.45,0.13,15.32,2.77,0.09,2.68,77.9,79.6,0.221,0.164,0.146,0.094,333.53,394.31,25,16.64,12.81,0.7,5.01,35.17,30.16
2009,09NCGT0007HCR,HCR,06/11/09,10/07/09,Evangeline,,#e98951,09NCGT0007HCR_23_4_Evangeline,4,118,75.1,77.7,81,74,15.45,0.13,15.32,2.77,0.09,2.68,77.9,79.6,0.221,0.164,0.146,0.094,333.53,394.31,25,19.52,9.05,2.34,6.51,37.41,30.91
2009,09NCGT0007HCR,HCR,06/11/09,10/07/09,Evangeline,,#e98951,09NCGT0007HCR_32_5_Evangeline,5,118,75.1,77.7,81,74,15.45,0.13,15.32,2.77,0.09,2.68,77.9,79.6,0.221,0.164,0.146,0.094,333.53,394.31,25,12.15,10.41,0,3.08,25.65,22.56
2009,09NCGT0007HCR,HCR,06/11/09,10/07/09,Evangeline,,#e98951,09NCGT0007HCR_39_6_Evangeline,6,118,75.1,77.7,81,74,15.45,0.13,15.32,2.77,0.09,2.68,77.9,79.6,0.221,0.164,0.146,0.094,333.53,394.31,25,13.74,8,4.04,4.44,30.23,25.78
2009,09NCGT0007HCR,HCR,06/11/09,10/07/09,Evangeline,,#e98951,09NCGT0007HCR_6_1_Evangeline,1,118,75.1,77.7,81,74,15.45,0.13,15.32,2.77,0.09,2.68,77.9,79.6,0.221,0.164,0.146,0.094,333.53,394.31,25,21.9,8.57,0.68,1.04,32.2,31.16
2011,11NCGT0010HCR,HCR,06/14/11,10/10/11,Evangeline,,#e98951,11NCGT0010HCR_19_2_Evangeline,2,118,76.5,80,71,68,17.18,0.14,17.04,1.92,0.06,1.86,79.2,82.3,0.226,0.179,0.148,0.109,413.92,435.04,25,23.31,9.09,2.09,3.74,38.23,34.49
2011,11NCGT0010HCR,HCR,06/14/11,10/10/11,Evangeline,,#e98951,11NCGT0010HCR_30_3_Evangeline,3,118,76.5,80,71,68,17.18,0.14,17.04,1.92,0.06,1.86,79.2,82.3,0.226,0.179,0.148,0.109,413.92,435.04,25,16.76,8.37,3.04,2.95,31.11,28.16
2011,11NCGT0010HCR,HCR,06/14/11,10/10/11,Evangeline,,#e98951,11NCGT0010HCR_38_4_Evangeline,4,118,76.5,80,71,68,17.18,0.14,17.04,1.92,0.06,1.86,79.2,82.3,0.226,0.179,0.148,0.109,413.92,435.04,25,12.52,7.71,5.58,7.19,32.99,25.8
2011,11NCGT0010HCR,HCR,06/14/11,10/10/11,Evangeline,,#e98951,11NCGT0010HCR_50_5_Evangeline,5,118,76.5,80,71,68,17.18,0.14,17.04,1.92,0.06,1.86,79.2,82.3,0.226,0.179,0.148,0.109,413.92,435.04,25,25.19,5.83,12.18,5.06,48.25,43.2
2011,11NCGT0010HCR,HCR,06/14/11,10/10/11,Evangeline,,#e98951,11NCGT0010HCR_56_6_Evangeline,6,118,76.5,80,71,68,17.18,0.14,17.04,1.92,0.06,1.86,79.2,82.3,0.226,0.179,0.148,0.109,413.92,435.04,25,27.12,6.05,4.42,3.85,41.45,37.6
2011,11NCGT0010HCR,HCR,06/14/11,10/10/11,Evangeline,,#e98951,11NCGT0010HCR_8_1_Evangeline,1,118,76.5,80,71,68,17.18,0.14,17.04,1.92,0.06,1.86,79.2,82.3,0.226,0.179,0.148,0.109,413.92,435.04,25,4.54,7.48,2.72,2.77,17.51,14.74
2008,08NCGT0008HCR,HCR,06/24/08,10/06/08,Evangeline,,#e98951,08NCGT0008HCR_15_2_Evangeline,2,104,74.7,77.8,81,77,22.54,0.21,22.33,5.23,0.17,5.06,78.1,81.6,0.249,0.223,0.166,0.143,254.62,250.42,25,6.51,4.56,0,3.06,14.13,11.07
2008,08NCGT0008HCR,HCR,06/24/08,10/06/08,Evangeline,,#e98951,08NCGT0008HCR_21_3_Evangeline,3,104,74.7,77.8,81,77,22.54,0.21,22.33,5.23,0.17,5.06,78.1,81.6,0.249,0.223,0.166,0.143,254.62,250.42,25,2.36,3.63,0,7.76,13.74,5.99
2008,08NCGT0008HCR,HCR,06/24/08,10/06/08,Evangeline,,#e98951,08NCGT0008HCR_25_4_Evangeline,4,104,74.7,77.8,81,77,22.54,0.21,22.33,5.23,0.17,5.06,78.1,81.6,0.249,0.223,0.166,0.143,254.62,250.42,25,1.61,5.85,0,1.25,8.71,7.46
2008,08NCGT0008HCR,HCR,06/24/08,10/06/08,Evangeline,,#e98951,08NCGT0008HCR_33_5_Evangeline,5,104,74.7,77.8,81,77,22.54,0.21,22.33,5.23,0.17,5.06,78.1,81.6,0.249,0.223,0.166,0.143,254.62,250.42,25,7.1,4.29,0,3.33,14.72,11.38
2008,08NCGT0008HCR,HCR,06/24/08,10/06/08,Evangeline,,#e98951,08NCGT0008HCR_4_1_Evangeline,1,104,74.7,77.8,81,77,22.54,0.21,22.33,5.23,0.17,5.06,78.1,81.6,0.249,0.223,0.166,0.143,254.62,250.42,25,3.65,6.03,0,3.9,13.58,9.68
2008,08NCGT0008HCR,HCR,06/24/08,10/06/08,Evangeline,,#e98951,08NCGT0008HCR_44_6_Evangeline,6,104,74.7,77.8,81,77,22.54,0.21,22.33,5.23,0.17,5.06,78.1,81.6,0.249,0.223,0.166,0.143,254.62,250.42,25,10.32,6.28,0,1.2,17.8,16.6
2009,09DMAT0024CUN,CUN,06/02/09,10/27/09,FT4-89,,,09DMAT0024CUN_20_1_FT4-89,1,147,73.1,76.9,77,74,17.2,0.12,17.08,4.89,0.16,4.73,77.9,81.2,0.276,0.241,0.126,0.091,409.92,517.83,20,6.24,0.78,7.27,2.39,16.69,14.29
2009,09DMAT0024CUN,CUN,06/02/09,10/27/09,FT4-89,,,09DMAT0024CUN_28_2_FT4-89,2,147,73.1,76.9,77,74,17.2,0.12,17.08,4.89,0.16,4.73,77.9,81.2,0.276,0.241,0.126,0.091,409.92,517.83,20,12.88,1.58,11.23,2.92,28.61,25.69
2009,09DMAT0024CUN,CUN,06/02/09,10/27/09,FT4-89,,,09DMAT0024CUN_61_3_FT4-89,3,147,73.1,76.9,77,74,17.2,0.12,17.08,4.89,0.16,4.73,77.9,81.2,0.276,0.241,0.126,0.091,409.92,517.83,20,8.36,1.69,10.68,2.87,23.6,20.73
2009,09DMAT0024CUN,CUN,06/02/09,10/27/09,FT4-89,,,09DMAT0024CUN_87_4_FT4-89,4,147,73.1,76.9,77,74,17.2,0.12,17.08,4.89,0.16,4.73,77.9,81.2,0.276,0.241,0.126,0.091,409.92,517.83,20,6.62,6.39,1.61,4.81,19.43,14.62
2009,09DMAT0025HCR,HCR,05/22/09,10/02/09,FT4-89,,,09DMAT0025HCR_13_1_FT4-89,1,133,75.2,75.4,81,80,16.03,0.12,15.91,2.31,0.07,2.24,77.8,76.4,0.215,0.19,0.141,0.12,343.93,368.2,20,12.88,3.68,4.63,1.16,22.35,21.19
2009,09DMAT0025HCR,HCR,05/22/09,10/02/09,FT4-89,,,09DMAT0025HCR_42_2_FT4-89,2,133,75.2,75.4,81,80,16.03,0.12,15.91,2.31,0.07,2.24,77.8,76.4,0.215,0.19,0.141,0.12,343.93,368.2,20,9.41,2.29,6.84,0.76,19.3,18.54
2009,09DMAT0025HCR,HCR,05/22/09,10/02/09,FT4-89,,,09DMAT0025HCR_55_3_FT4-89,3,133,75.2,75.4,81,80,16.03,0.12,15.91,2.31,0.07,2.24,77.8,76.4,0.215,0.19,0.141,0.12,343.93,368.2,20,12.37,2.21,8.16,2.25,25,22.75
2009,09DMAT0025HCR,HCR,05/22/09,10/02/09,FT4-89,,,09DMAT0025HCR_83_4_FT4-89,4,133,75.2,75.4,81,80,16.03,0.12,15.91,2.31,0.07,2.24,77.8,76.4,0.215,0.19,0.141,0.12,343.93,368.2,20,16.36,3.14,7.56,2.27,29.33,27.07
2009,09DMAT0024CUN,CUN,06/02/09,10/27/09,FTA94,,,09DMAT0024CUN_1_1_FTA94,1,147,73.1,76.9,77,74,17.2,0.12,17.08,4.89,0.16,4.73,77.9,81.2,0.276,0.241,0.126,0.091,409.92,517.83,20,4.99,0.67,18.92,2.99,27.57,24.58
2009,09DMAT0024CUN,CUN,06/02/09,10/27/09,FTA94,,,09DMAT0024CUN_40_2_FTA94,2,147,73.1,76.9,77,74,17.2,0.12,17.08,4.89,0.16,4.73,77.9,81.2,0.276,0.241,0.126,0.091,409.92,517.83,20,7.46,1.85,11.36,5.48,26.14,20.66
2009,09DMAT0024CUN,CUN,06/02/09,10/27/09,FTA94,,,09DMAT0024CUN_56_3_FTA94,3,147,73.1,76.9,77,74,17.2,0.12,17.08,4.89,0.16,4.73,77.9,81.2,0.276,0.241,0.126,0.091,409.92,517.83,20,9.49,0.16,10.59,4.63,24.87,20.24
2009,09DMAT0024CUN,CUN,06/02/09,10/27/09,FTA94,,,09DMAT0024CUN_78_4_FTA94,4,147,73.1,76.9,77,74,17.2,0.12,17.08,4.89,0.16,4.73,77.9,81.2,0.276,0.241,0.126,0.091,409.92,517.83,20,5.22,0.47,9.47,8.15,23.31,15.17
2009,09DMAT0025HCR,HCR,05/22/09,10/02/09,FTA94,,,09DMAT0025HCR_10_1_FTA94,1,133,75.2,75.4,81,80,16.03,0.12,15.91,2.31,0.07,2.24,77.8,76.4,0.215,0.19,0.141,0.12,343.93,368.2,20,10.56,1.54,9.07,3.27,24.44,21.17
2009,09DMAT0025HCR,HCR,05/22/09,10/02/09,FTA94,,,09DMAT0025HCR_34_2_FTA94,2,133,75.2,75.4,81,80,16.03,0.12,15.91,2.31,0.07,2.24,77.8,76.4,0.215,0.19,0.141,0.12,343.93,368.2,20,5.68,1.05,8.89,13.02,28.64,15.62
2009,09DMAT0025HCR,HCR,05/22/09,10/02/09,FTA94,,,09DMAT0025HCR_57_3_FTA94,3,133,75.2,75.4,81,80,16.03,0.12,15.91,2.31,0.07,2.24,77.8,76.4,0.215,0.19,0.141,0.12,343.93,368.2,20,14.69,2.29,13.55,6.02,36.55,30.53
2009,09DMAT0025HCR,HCR,05/22/09,10/02/09,FTA94,,,09DMAT0025HCR_88_4_FTA94,4,133,75.2,75.4,81,80,16.03,0.12,15.91,2.31,0.07,2.24,77.8,76.4,0.215,0.19,0.141,0.12,343.93,368.2,20,7.47,2.39,7,4.68,21.55,16.87
2010,10SPEC0018CUN,CUN,06/04/10,11/02/10,Hannah,,,10SPEC0018CUN_15_1_Hannah,1,151,75.4,80.3,72,69,27.76,0.18,27.58,5.05,0.16,4.89,80.7,85.7,0.264,0.253,0.114,0.103,469.57,581.62,20,6.75,2.68,2.2,7.78,19.41,11.63
2010,10SPEC0018CUN,CUN,06/04/10,11/02/10,Hannah,,,10SPEC0018CUN_26_2_Hannah,2,151,75.4,80.3,72,69,27.76,0.18,27.58,5.05,0.16,4.89,80.7,85.7,0.264,0.253,0.114,0.103,469.57,581.62,20,11.14,5.13,0,8.76,25.03,16.27
2010,10SPEC0018CUN,CUN,06/04/10,11/02/10,Hannah,,,10SPEC0018CUN_38_3_Hannah,3,151,75.4,80.3,72,69,27.76,0.18,27.58,5.05,0.16,4.89,80.7,85.7,0.264,0.253,0.114,0.103,469.57,581.62,20,6.69,8.25,0,3.88,18.83,14.95
2010,10SPEC0018CUN,CUN,06/04/10,11/02/10,Hannah,,,10SPEC0018CUN_72_4_Hannah,4,151,75.4,80.3,72,69,27.76,0.18,27.58,5.05,0.16,4.89,80.7,85.7,0.264,0.253,0.114,0.103,469.57,581.62,20,12.1,5.22,3.57,3.36,24.25,20.9
2009,09SPEC0013CUN,CUN,06/02/09,09/28/09,Hannah,,,09SPEC0013CUN_1_1_Hannah,1,118,75.9,76.9,77,74,16.28,0.14,16.14,4.89,0.16,4.73,80.5,81.2,0.275,0.241,0.125,0.091,446.48,517.83,20,1.52,3.57,0,0.76,5.86,5.1
2009,09SPEC0013CUN,CUN,06/02/09,09/28/09,Hannah,,,09SPEC0013CUN_19_2_Hannah,2,118,75.9,76.9,77,74,16.28,0.14,16.14,4.89,0.16,4.73,80.5,81.2,0.275,0.241,0.125,0.091,446.48,517.83,20,3.85,3.32,0,2.67,9.83,7.17
2009,09SPEC0013CUN,CUN,06/02/09,09/28/09,Hannah,,,09SPEC0013CUN_27_3_Hannah,3,118,75.9,76.9,77,74,16.28,0.14,16.14,4.89,0.16,4.73,80.5,81.2,0.275,0.241,0.125,0.091,446.48,517.83,20,3.54,2.9,0.38,2.36,9.18,6.82
2009,09SPEC0013CUN,CUN,06/02/09,09/28/09,Hannah,,,09SPEC0013CUN_50_4_Hannah,4,118,75.9,76.9,77,74,16.28,0.14,16.14,4.89,0.16,4.73,80.5,81.2,0.275,0.241,0.125,0.091,446.48,517.83,20,2.81,3.68,0,1.43,7.93,6.49
2010,10SPEC0021HCR,HCR,06/11/10,10/18/10,Hannah,,,10SPEC0021HCR_20_1_Hannah,1,129,76.5,80.2,72,71,22.07,0.17,21.9,5.94,0.19,5.75,78.8,81.8,0.238,0.242,0.159,0.164,159.49,93.24,20,7.29,3.68,0,2.18,13.15,10.98
2010,10SPEC0021HCR,HCR,06/11/10,10/18/10,Hannah,,,10SPEC0021HCR_32_2_Hannah,2,129,76.5,80.2,72,71,22.07,0.17,21.9,5.94,0.19,5.75,78.8,81.8,0.238,0.242,0.159,0.164,159.49,93.24,20,5.64,2.65,1.31,5.8,15.4,9.6
2010,10SPEC0021HCR,HCR,06/11/10,10/18/10,Hannah,,,10SPEC0021HCR_57_3_Hannah,3,129,76.5,80.2,72,71,22.07,0.17,21.9,5.94,0.19,5.75,78.8,81.8,0.238,0.242,0.159,0.164,159.49,93.24,20,8.73,2.61,0,8.07,19.41,11.34
2010,10SPEC0021HCR,HCR,06/11/10,10/18/10,Hannah,,,10SPEC0021HCR_75_4_Hannah,4,129,76.5,80.2,72,71,22.07,0.17,21.9,5.94,0.19,5.75,78.8,81.8,0.238,0.242,0.159,0.164,159.49,93.24,20,6.31,4.21,0.83,3.21,14.57,11.36
2009,09SPEC0015HCR,HCR,05/28/09,09/29/09,Hannah,,,09SPEC0015HCR_15_1_Hannah,1,124,75.7,76.4,81,79,16.03,0.13,15.9,2.8,0.09,2.71,78.3,77.9,0.215,0.181,0.14,0.111,344.69,382.86,20,10.59,3.43,2.78,13.19,29.99,16.8
2009,09SPEC0015HCR,HCR,05/28/09,09/29/09,Hannah,,,09SPEC0015HCR_25_2_Hannah,2,124,75.7,76.4,81,79,16.03,0.13,15.9,2.8,0.09,2.71,78.3,77.9,0.215,0.181,0.14,0.111,344.69,382.86,20,13.01,1.65,2.99,11.1,28.75,17.65
2009,09SPEC0015HCR,HCR,05/28/09,09/29/09,Hannah,,,09SPEC0015HCR_37_3_Hannah,3,124,75.7,76.4,81,79,16.03,0.13,15.9,2.8,0.09,2.71,78.3,77.9,0.215,0.181,0.14,0.111,344.69,382.86,20,9.6,5.33,1.12,8.27,24.33,16.05
2012,12PRO10019CUN,CUN,06/07/12,10/22/12,Hatteras,2,#f07d49,12PRO10019CUN_19_1_Hatteras_G2,1,137,73.9,77.3,76,66,20.17,0.15,20.02,0.7,0.02,0.68,80.1,80.6,0.292,0.187,0.148,0.066,426.24,556.38,20,29.71,6.42,9.36,3.74,49.23,45.5
2012,12PRO10019CUN,CUN,06/07/12,10/22/12,Hatteras,2,#f07d49,12PRO10019CUN_28_2_Hatteras_G2,2,137,73.9,77.3,76,66,20.17,0.15,20.02,0.7,0.02,0.68,80.1,80.6,0.292,0.187,0.148,0.066,426.24,556.38,20,23.76,7.8,6.68,2.43,40.67,38.24
2012,12PRO10019CUN,CUN,06/07/12,10/22/12,Hatteras,2,#f07d49,12PRO10019CUN_39_3_Hatteras_G2,3,137,73.9,77.3,76,66,20.17,0.15,20.02,0.7,0.02,0.68,80.1,80.6,0.292,0.187,0.148,0.066,426.24,556.38,20,29.93,6.29,3.88,0,40.11,40.11
2010,10PRE20015CUN,CUN,06/08/10,10/20/10,Hatteras,2,#f07d49,10PRE20015CUN_12_1_Hatteras_G2,1,134,76.5,80.4,72,69,26.84,0.2,26.64,5.05,0.16,4.89,82,85.9,0.265,0.256,0.115,0.106,482.48,585.13,20,23.29,3.5,16.53,0,43.32,43.32
2010,10PRE20015CUN,CUN,06/08/10,10/20/10,Hatteras,2,#f07d49,10PRE20015CUN_27_2_Hatteras_G2,2,134,76.5,80.4,72,69,26.84,0.2,26.64,5.05,0.16,4.89,82,85.9,0.265,0.256,0.115,0.106,482.48,585.13,20,22.69,3.5,14.02,0.65,40.87,40.22
2010,10PRE20015CUN,CUN,06/08/10,10/20/10,Hatteras,2,#f07d49,10PRE20015CUN_43_3_Hatteras_G2,3,134,76.5,80.4,72,69,26.84,0.2,26.64,5.05,0.16,4.89,82,85.9,0.265,0.256,0.115,0.106,482.48,585.13,20,25.36,5.26,8.44,1.22,40.27,39.06
2010,10PRE20015CUN,CUN,06/08/10,10/20/10,Hatteras,2,#f07d49,10PRE20015CUN_56_4_Hatteras_G2,4,134,76.5,80.4,72,69,26.84,0.2,26.64,5.05,0.16,4.89,82,85.9,0.265,0.256,0.115,0.106,482.48,585.13,20,23.76,2.61,15.04,2.23,43.65,41.41
2008,08PRE20012CUN,CUN,06/11/08,10/14/08,Hatteras,2,#f07d49,08PRE20012CUN_2_1_Hatteras_G2,1,125,74.8,78.2,78,70,16.21,0.14,17.77,1.99,0.08,2.3,79.1,83.8,0.203,0.169,0.059,0.025,177.3,278.25,20,22.11,3.83,17.45,1.31,44.7,43.39
2008,08PRE20012CUN,CUN,06/11/08,10/14/08,Hatteras,2,#f07d49,08PRE20012CUN_21_2_Hatteras_G2,2,125,74.8,78.2,78,70,16.21,0.14,17.77,1.99,0.08,2.3,79.1,83.8,0.203,0.169,0.059,0.025,177.3,278.25,20,27.34,5.93,5.8,1.83,40.91,39.07
2008,08PRE20012CUN,CUN,06/11/08,10/14/08,Hatteras,2,#f07d49,08PRE20012CUN_30_3_Hatteras_G2,3,125,74.8,78.2,78,70,16.21,0.14,17.77,1.99,0.08,2.3,79.1,83.8,0.203,0.169,0.059,0.025,177.3,278.25,20,25.89,5.55,14.53,0.56,46.53,45.97
